"ID","PredictedProb"
0,0.172254890203476
1,0.935909986495972
2,0.852192163467407
7,0.594194531440735
10,0.815362930297852
11,0.627124547958374
13,0.947608113288879
14,0.597488760948181
15,0.949734747409821
16,0.841497302055359
17,0.750317275524139
18,0.897125005722046
19,0.979004263877869
20,0.798714220523834
25,0.938846051692963
26,0.855029046535492
29,0.90410453081131
38,0.974975109100342
41,0.945697605609894
44,0.587713420391083
45,0.31075444817543
47,0.754791080951691
48,0.701644539833069
49,0.795673489570618
50,0.808246672153473
53,0.522790849208832
56,0.588651835918427
59,0.927205085754395
60,0.769924938678741
64,0.809129655361176
65,0.974217593669891
66,0.773668110370636
68,0.871486306190491
69,0.69093269109726
70,0.950173556804657
71,0.781265437602997
72,0.672022938728333
76,0.941648006439209
80,0.811013102531433
82,0.766968667507172
83,0.975702047348022
85,0.944344580173492
86,0.833223700523376
87,0.773238778114319
89,0.823834002017975
97,0.902828633785248
99,0.665617763996124
101,0.806269466876984
102,0.141423121094704
103,0.577635586261749
104,0.516597390174866
106,0.981280267238617
107,0.71369069814682
109,0.928687572479248
111,0.403156101703644
113,0.857593178749084
114,0.577792823314667
118,0.884719789028168
119,0.684146404266357
120,0.942700803279877
123,0.740579187870026
128,0.247340306639671
129,0.916393935680389
131,0.966906011104584
133,0.662948548793793
134,0.825760185718536
136,0.949250340461731
137,0.684931516647339
139,0.76893937587738
140,0.922972977161407
142,0.781537294387817
144,0.847637414932251
146,0.915773510932922
147,0.755569279193878
148,0.944412708282471
150,0.208824306726456
151,0.213180661201477
152,0.981029570102692
155,0.979062438011169
158,0.883734822273254
159,0.677590608596802
160,0.982568502426147
161,0.707523286342621
165,0.905548930168152
166,0.483495324850082
170,0.950165152549744
171,0.740810632705688
174,0.671420753002167
175,0.733416557312012
179,0.818938016891479
180,0.912880122661591
181,0.912619113922119
184,0.67558878660202
185,0.544293224811554
187,0.880668878555298
188,0.857324838638306
190,0.807506918907166
191,0.811545848846436
192,0.592602610588074
193,0.900801718235016
196,0.903749763965607
197,0.53123939037323
198,0.612319648265839
205,0.0740355029702187
211,0.921687483787537
213,0.757313311100006
214,0.848390579223633
217,0.457491010427475
218,0.84646075963974
221,0.716821372509003
222,0.624623537063599
225,0.819908618927002
229,0.807951152324677
236,0.624023795127869
237,0.938784062862396
238,0.738625228404999
239,0.966166794300079
242,0.741418898105621
245,0.924344778060913
246,0.810807824134827
247,0.919505059719086
248,0.992828071117401
254,0.904254078865051
255,0.500924289226532
257,0.968901991844177
259,0.747627913951874
264,0.918485283851624
270,0.687428295612335
272,0.85781317949295
274,0.222616866230965
275,0.439649850130081
278,0.818476498126984
280,0.226451501250267
281,0.153221726417542
282,0.345422983169556
283,0.808629870414734
284,0.974670052528381
286,0.857414364814758
287,0.914548635482788
288,0.939715147018433
289,0.865088999271393
290,0.507357120513916
291,0.800886631011963
294,0.557827949523926
295,0.242697134613991
297,0.683682262897491
299,0.658762872219086
305,0.865017533302307
307,0.548736691474915
308,0.795920789241791
313,0.621829509735107
314,0.788102090358734
315,0.800023317337036
316,0.9479660987854
317,0.859917163848877
319,0.546712696552277
322,0.856221795082092
323,0.890784919261932
324,0.899231493473053
326,0.951398372650146
327,0.822547554969788
329,0.985120356082916
330,0.0723063871264458
331,0.556233406066895
336,0.366096496582031
337,0.404519110918045
338,0.854315340518951
340,0.965958774089813
345,0.434185326099396
347,0.916096746921539
348,0.861228346824646
350,0.992147386074066
352,0.888311684131622
356,0.956571817398071
357,0.939146518707275
358,0.902033269405365
359,0.829252064228058
361,0.823755919933319
363,0.351936936378479
364,0.824664711952209
368,0.894459009170532
376,0.984828174114227
378,0.771664798259735
382,0.826842069625854
384,0.525971114635468
385,0.958052933216095
388,0.176562383770943
389,0.977069854736328
391,0.846841275691986
392,0.687688767910004
395,0.853213310241699
396,0.885850548744202
397,0.805528521537781
399,0.821156799793243
404,0.969862341880798
407,0.431476891040802
409,0.821385324001312
410,0.853362500667572
413,0.601086556911469
414,0.695070922374725
416,0.774624824523926
418,0.65227484703064
419,0.872854173183441
420,0.915321350097656
422,0.950750946998596
423,0.802069306373596
427,0.729591846466064
429,0.984818279743195
430,0.623104810714722
431,0.728834748268127
432,0.75820517539978
433,0.931414604187012
434,0.0539595223963261
436,0.762847542762756
437,0.872827291488647
451,0.759992182254791
452,0.727890014648438
454,0.775342285633087
457,0.896645486354828
458,0.939814627170563
460,0.632038474082947
461,0.957876443862915
462,0.733521640300751
463,0.876287639141083
465,0.965606927871704
467,0.936190664768219
473,0.84155547618866
474,0.979413032531738
480,0.145268261432648
481,0.763462543487549
483,0.899990797042847
484,0.484420895576477
485,0.569687128067017
487,0.962658166885376
490,0.956154048442841
491,0.895630538463593
492,0.62100613117218
496,0.907366931438446
497,0.56871110200882
498,0.81738817691803
499,0.918855607509613
501,0.843977808952332
502,0.937215387821198
503,0.850698351860046
506,0.905216038227081
507,0.74115264415741
508,0.559312045574188
509,0.78459769487381
510,0.858888268470764
511,0.907790541648865
513,0.85500293970108
515,0.924227356910706
521,0.458952456712723
522,0.804818987846375
523,0.908446252346039
525,0.919461131095886
529,0.852348625659943
530,0.754626154899597
531,0.646376252174377
533,0.745988249778748
534,0.664367139339447
535,0.949858486652374
537,0.628616750240326
541,0.61534982919693
542,0.727375745773315
543,0.76291424036026
544,0.804076552391052
545,0.620387315750122
549,0.946548581123352
550,0.868996560573578
551,0.848662793636322
553,0.540108144283295
556,0.896115779876709
558,0.452730745077133
560,0.823458194732666
563,0.569045722484589
564,0.961370468139648
